Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Sohna,6/4/2024,2.8,Tomato,1000,1500,1400
Sohna,6/5/2024,4,Tomato,1000,1600,1500
Sohna,6/6/2024,2.75,Tomato,1000,1500,1300
Sohna,6/7/2024,3.5,Tomato,1000,1600,1300
Sohna,6/8/2024,4.15,Tomato,1000,1600,1400
Sohna,6/9/2024,4,Tomato,1000,1600,1400
Sohna,6/10/2024,3.6,Tomato,1000,1500,1200
Sohna,6/11/2024,3.1,Tomato,1000,1500,1200
Sohna,6/12/2024,2.9,Tomato,800,1600,1200
Sohna,6/13/2024,1.9,Tomato,1000,2000,1500
Sohna,6/14/2024,2.2,Tomato,1500,2000,1800
Sohna,6/17/2024,1.3,Tomato,1400,2000,1800
Sohna,6/18/2024,2.5,Tomato,1000,2000,1600
Sohna,6/19/2024,3.5,Tomato,1000,2000,1500
Sohna,6/20/2024,2.5,Tomato,1000,2000,1600
Sohna,6/21/2024,2.1,Tomato,1500,2000,1800
Sohna,6/22/2024,3.05,Tomato,1200,2000,1600
Sohna,6/23/2024,1.6,Tomato,1600,2000,1800
Sohna,6/24/2024,2.85,Tomato,2000,2500,2300
Sohna,6/25/2024,2.8,Tomato,1200,2500,2000
Sohna,6/26/2024,2.5,Tomato,2000,2000,2000
Sohna,6/27/2024,3.3,Tomato,2000,2500,2500
Sohna,6/28/2024,2,Tomato,2000,2500,2100
Sohna,6/29/2024,1.5,Tomato,2000,2500,2300
Sonepat,6/1/2024,27.6,Other,1200,1600,1500
Sonepat,6/2/2024,19.3,Other,1200,1400,1400
Sonepat,6/3/2024,1.9,Other,800,1000,1000
Sonepat,6/4/2024,19.6,Other,850,1000,1000
Sonepat,6/5/2024,24.8,Other,900,1000,1000
Sonepat,6/6/2024,30.9,Other,900,1100,1050
Sonepat,6/7/2024,35.2,Other,900,1100,1100
Sonepat,6/8/2024,12,Other,850,900,900
Sonepat,6/10/2024,14,Other,850,900,900
Sonepat,6/11/2024,24.8,Other,1000,1200,1200
Sonepat,6/12/2024,28.3,Other,1000,1250,1250
Sonepat,6/13/2024,27,Other,1000,1200,1200
Sonepat,6/14/2024,23.12,Other,1000,1200,1200
Sonepat,6/15/2024,23.9,Other,1000,1200,1200
Sonepat,6/16/2024,30.7,Other,1200,1500,1500
Sonepat,6/17/2024,26.3,Other,1200,1300,1300
Sonepat,6/18/2024,16.22,Other,1000,1200,1200
Sonepat,6/19/2024,32.47,Other,1000,1200,1200
Sonepat,6/20/2024,35.2,Other,950,1100,950
Sonepat,6/21/2024,27.35,Other,1000,1250,1250
Sonepat,6/22/2024,23.5,Other,1700,1800,1800
Sonepat,6/23/2024,20.5,Other,1200,1400,1400
Sonepat,6/24/2024,25.2,Other,1500,1800,1800
Sonepat,6/25/2024,20.8,Other,1700,1800,1700
Sonepat,6/26/2024,19.7,Other,1200,1400,1400
Sonepat,6/27/2024,26.2,Other,1200,1400,1400
Sonepat,6/28/2024,13,Other,1000,1200,1200
Sonepat,6/29/2024,32.4,Other,1000,1200,1200
Sonepat,6/30/2024,33,Other,1000,1200,1200
Sonepat(Kharkhoda),6/1/2024,2.4,Deshi,1000,1000,1000
Sonepat(Kharkhoda),6/2/2024,3,Deshi,1000,1000,1000
Sonepat(Kharkhoda),6/3/2024,3,Deshi,1000,1400,1200
Sonepat(Kharkhoda),6/4/2024,2.2,Deshi,1000,1000,1000
Sonepat(Kharkhoda),6/5/2024,2.4,Deshi,1200,1200,1200
Sonepat(Kharkhoda),6/7/2024,3.1,Deshi,1200,1500,1400
Sonepat(Kharkhoda),6/8/2024,2.9,Deshi,1000,1500,1400
Sonepat(Kharkhoda),6/9/2024,2.4,Deshi,1200,1500,1400
Sonepat(Kharkhoda),6/10/2024,2.7,Deshi,1200,1500,1400
Sonepat(Kharkhoda),6/11/2024,1.5,Deshi,1700,1700,1700
Sonepat(Kharkhoda),6/12/2024,2.5,Deshi,1800,1800,1800
Sonepat(Kharkhoda),6/14/2024,1.9,Deshi,1800,2200,2000
Sonepat(Kharkhoda),6/15/2024,1.2,Deshi,2200,2200,2200
Tarori,6/13/2024,0.09,Deshi,1500,2000,1800
Tauru,6/3/2024,0.5,Tomato,1000,1000,1000
Tauru,6/4/2024,0.6,Tomato,1000,1000,1000
Tauru,6/5/2024,3,Tomato,1000,1000,1000
Tauru,6/8/2024,1,Tomato,1000,1000,1000
Tauru,6/9/2024,1,Tomato,1000,1000,1000
Tauru,6/10/2024,1.8,Tomato,1500,1600,1500
Tauru,6/12/2024,0.6,Tomato,1500,1500,1500
Tauru,6/13/2024,0.3,Tomato,1500,1500,1500
Tauru,6/14/2024,0.8,Tomato,3000,3000,3000
Tauru,6/17/2024,1,Tomato,3000,3000,3000
Tauru,6/18/2024,1,Tomato,1500,1500,1500
Tauru,6/19/2024,1.5,Tomato,2500,2700,2500
Tauru,6/20/2024,0.2,Tomato,1700,1700,1700
Tauru,6/22/2024,0.8,Tomato,2000,2500,2000
Tauru,6/23/2024,0.7,Tomato,3000,3000,3000
Tauru,6/25/2024,1.4,Tomato,2000,2500,2000
Tauru,6/27/2024,0.5,Tomato,2000,2500,2500
Tauru,6/29/2024,0.5,Tomato,3000,3000,3000
Thanesar,6/1/2024,13.4,Tomato,300,600,450
Thanesar,6/3/2024,12.6,Tomato,250,500,350
Thanesar,6/4/2024,10.4,Tomato,300,600,400
Thanesar,6/5/2024,11.5,Tomato,300,600,450
Thanesar,6/6/2024,10.7,Tomato,400,600,500
Thanesar,6/7/2024,14.7,Tomato,400,500,450
Thanesar,6/8/2024,12.6,Tomato,400,600,500
Thanesar,6/10/2024,11.4,Tomato,600,800,700
Thanesar,6/12/2024,9.8,Tomato,400,600,500
Thanesar,6/13/2024,10.5,Tomato,600,1000,800
Thanesar,6/14/2024,10,Tomato,1000,1400,1200
Thanesar,6/15/2024,12.6,Tomato,1000,1200,1100
Thanesar,6/17/2024,11,Tomato,1000,1600,1300
Thanesar,6/18/2024,7.5,Tomato,1000,2000,1500
Thanesar,6/19/2024,12.2,Tomato,1000,2200,1800
Thanesar,6/20/2024,11.4,Tomato,1000,1600,1500
Thanesar,6/21/2024,7.8,Tomato,1000,2000,1500
Thanesar,6/22/2024,9.2,Tomato,1000,1500,1200
Thanesar,6/24/2024,10.4,Tomato,500,2000,800
Thanesar,6/25/2024,10.6,Tomato,400,1500,800
Thanesar,6/26/2024,8.3,Tomato,400,1000,600
Thanesar,6/27/2024,9.7,Tomato,400,1000,600
Thanesar,6/28/2024,10.6,Tomato,800,1700,1200
Thanesar,6/29/2024,11.4,Tomato,1000,2000,1500
Tohana,6/6/2024,7.5,Deshi,750,800,800
Tohana,6/16/2024,2.1,Deshi,800,800,800
Tohana(New Veg Market),6/3/2024,7.2,Tomato,500,500,500
Tohana(New Veg Market),6/4/2024,5.2,Tomato,600,650,600
Tohana(New Veg Market),6/5/2024,6.5,Tomato,600,600,600
Tohana(New Veg Market),6/6/2024,4.5,Tomato,650,800,800
Tohana(New Veg Market),6/12/2024,6.6,Tomato,600,800,800
Tohana(New Veg Market),6/13/2024,5,Tomato,700,750,700
Tohana(New Veg Market),6/14/2024,5,Tomato,700,750,700
Tohana(New Veg Market),6/16/2024,4.8,Tomato,800,800,800
Tohana(New Veg Market),6/17/2024,2.5,Tomato,1000,1000,1000
Tohana(New Veg Market),6/18/2024,4.7,Tomato,1600,1800,1600
Tohana(New Veg Market),6/20/2024,5,Tomato,1600,1600,1600
Tohana(New Veg Market),6/25/2024,2.1,Tomato,2500,3000,3000
Tohana(New Veg Market),6/26/2024,3.2,Tomato,1800,2200,2000
Tohana(New Veg Market),6/27/2024,3.8,Tomato,1600,2000,1800
Tohana(New Veg Market),6/28/2024,3.8,Tomato,1800,2200,2000
Tohana(New Veg Market),6/29/2024,2.8,Tomato,2500,3000,2500
Uklana,6/1/2024,0.3,Other,800,900,900
Uklana,6/2/2024,0.3,Other,800,900,900
Uklana,6/3/2024,0.2,Other,800,900,900
Uklana,6/4/2024,0.4,Other,800,900,900
Uklana,6/5/2024,0.3,Other,800,1000,1000
Uklana,6/6/2024,0.4,Other,600,900,900
Uklana,6/7/2024,0.3,Other,800,900,900
Uklana,6/8/2024,0.3,Other,800,1000,1000
Uklana,6/9/2024,0.2,Other,900,1000,1000
Uklana,6/10/2024,0.4,Other,700,800,800
Uklana,6/11/2024,0.3,Other,900,1000,1000
Uklana,6/12/2024,0.3,Other,800,1000,1000
Uklana,6/13/2024,0.3,Other,800,1000,1000
Uklana,6/15/2024,0.3,Other,1500,1800,1800
Uklana,6/16/2024,0.3,Other,1800,2000,2000
Uklana,6/17/2024,0.4,Other,1800,2000,2000
Uklana,6/18/2024,0.3,Other,1800,2000,2000
Uklana,6/19/2024,0.3,Other,1800,2000,2000
Uklana,6/20/2024,0.3,Other,1800,2000,2000
Uklana,6/21/2024,0.4,Other,1500,2000,2000
Uklana,6/22/2024,0.5,Other,2000,2200,2200
Uklana,6/23/2024,0.2,Other,2000,2600,2600
Uklana,6/24/2024,0.2,Other,2000,2600,2600
Uklana,6/25/2024,0.2,Other,1800,2000,2000
Uklana,6/26/2024,0.2,Other,1800,2000,2000
Uklana,6/27/2024,0.2,Other,1800,2000,2000
Uklana,6/28/2024,0.3,Other,1800,2000,2000
Uklana,6/29/2024,0.4,Other,1800,2000,2000
